ID,T<sub>off</sub>,tau off unnormalized,1AP ∆Ffast normalized,1AP ∆Ffast unnormalized,1AP ∆F/F0 normalized,1AP ∆F/F0 unnormalized,20AP ∆F/F0,20AP ∆F/F0 unnormalized 
2640,0.761616107,0.14808375,0.980867934,8.394099533,1.119980198,1.506140822,0.552514562,35.47513349
8017,15.4640444,3.131399912,1.955588806,15.83488529,0.543407319,2.180208811,0.896061377,57.62812953
2139,0.981405983,0.252315305,0.892419686,14.55484597,1.428065934,1.505490894,0.716614652,67.85816669
6860,0.937362246,0.178201304,1.117078231,11.33125188,0.469832269,1.502784462,0.521470785,19.95766004
6896,0.888711638,0.663173699,1.230267793,13.89336493,0.378253018,1.499462882,0.952332319,46.06050641
1973,1.593433674,0.385321995,1.252541492,19.10846163,0.548365322,1.499010054,0.679423721,26.27832725
1949,3.162668185,0.784259997,1.022014651,8.741874965,1.189030064,1.895826189,0.656799185,58.77833352
3684,2.450008402,0.46109841,1.037683169,9.789933209,0.839298525,1.887687447,2.062530254,92.14835506
552,1.60504571,0.508566146,0.282146863,10.85020142,1.757051875,1.498183319,1.604380268,678.9912061
4166,0.860235754,0.277507719,1.042944704,12.68766192,1.790326083,1.488696927,1.627279716,91.32358577
7958,2.694658634,0.740729125,1.631108922,12.77868253,0.707210574,1.868128554,0.532154495,34.21075686
9229,13.17262358,4.314811373,1.691890012,12.47027982,0.666905848,2.177930463,0.50681301,18.40356104
7999,27.18645024,5.454806416,1.499456901,15.598552,1.060616613,3.160264684,0.499867605,32.16823466
255,1.2858546,0.439309494,0.889158481,15.52730311,1.563808483,1.487264539,2.100926086,331.7675715
4535,0.827295923,0.498783073,0.576683657,7.034772397,1.087196571,2.207053497,0.434198347,32.15198457
9508,18.29991481,5.022175925,2.508552586,16.82993971,0.959096609,2.172357837,0.547672534,50.47896027
5652,1.09463072,0.469029496,0.444082533,7.586283766,1.425840025,5.598415069,0.461576282,32.07954379
2484,1.391688908,0.356733112,1.026714673,8.566574612,1.120929155,2.454727609,0.382646929,32.064946
3551,1.047839437,0.308433411,1.074971932,8.889894526,0.738143777,1.486804013,1.138695889,60.58757814
4842,0.533357993,0.124082917,0.861093427,6.917338414,0.716542989,1.49939295,0.467312866,31.98628934
8471,5.237328643,1.371676381,2.068481922,17.22752938,0.719829652,2.172352474,0.50434072,26.14077969
2604,0.769629645,0.142786573,0.897288803,6.400139048,1.045790032,1.483123312,0.765632579,24.45216541
6737,0.692129464,0.211075483,0.718645344,7.12208347,1.060806527,5.201537108,0.455527945,31.95734078
4462,1.239733145,0.383631757,1.213975843,11.76198616,0.942954547,1.481813351,0.645183891,33.99975393
4475,1.337506327,0.320712001,0.867682764,9.505658544,0.751376426,1.479913024,0.632571713,37.41643771
9085,9.008732843,1.97138042,1.39271179,14.48934599,0.588661643,2.552157492,0.498991802,31.86124156
129,3.101690957,0.938168722,1.765564392,15.69669009,1.63000735,1.860351114,1.384244362,436.4185989
2043,0.711666318,0.158357801,1.400797531,8.930589573,0.882404372,1.47965631,0.822536962,60.17778313
239,2.112763731,0.673912464,0.725271844,10.50559451,1.732159679,1.858154578,1.08248719,434.5223966
248,1.23236816,0.393090931,0.982366673,10.51168707,1.377475651,1.477671325,1.507200262,605.006947
8300,7.309839792,2.26947648,0.858004137,12.27128624,1.010648195,4.117051905,0.282979231,31.73141204
9162,0.922132068,0.19927382,1.918996263,18.7281027,0.419126479,1.70465587,0.324810546,31.7302362
4574,1.201201115,0.273042597,1.217870692,9.157395993,0.720138774,1.475796968,0.703799591,36.94631678
2218,0.657015597,0.124798152,0.743071537,5.259877783,0.889534545,1.474995619,0.610115092,40.96611439
2408,0.654733187,0.123775774,0.698318275,6.488690265,0.989848946,1.469607698,0.708550919,29.01861822
241,2.160454412,0.636948585,0.623267394,7.44644821,1.832168635,1.840382562,1.206325025,231.6873701
8353,6.445679431,2.098422628,0.880813917,11.34005176,0.917117987,3.874249841,0.327286173,31.69119771
4214,1.290408737,0.533304658,0.79044539,7.330031129,0.709733618,1.465228007,0.692117609,67.83960514
2308,0.903498842,0.184455007,0.728557294,8.749687695,1.08574758,1.450780047,1.018871642,45.97715329
339,1.347420735,0.375201547,1.183814637,16.23021539,1.258961638,1.45055731,1.072993493,459.400058
1210,0.962116046,0.351086649,0.670217377,7.937843185,1.649467984,1.448616829,0.81957906,342.8264654
1094,0.629216356,0.164428787,0.605053516,10.95898207,0.906616829,0.840124013,0.101751951,31.59429848
8370,14.76761028,4.807668129,0.901018439,11.60017517,1.282120864,5.416158689,0.325932344,31.56010615
5711,1.550950327,0.498339237,0.778739114,10.4933979,0.492684784,1.912610057,0.396924493,31.55616998
5651,0.613055969,0.262683412,0.53150339,9.079698567,0.894334807,3.511514174,0.453985093,31.55195628
9330,5.139241622,1.00774034,2.530292461,30.0341843,0.660415065,2.155238897,1.749655638,58.62387549
3346,1.267377784,0.29331109,0.807933515,6.774352387,1.023199519,3.741250133,0.424196446,31.52686475
2796,1.426200065,0.396380032,1.011706022,8.141584532,0.497601577,2.813885136,0.448124174,31.49132602
5603,0.579318498,0.185398251,0.395060649,6.856364399,0.636150213,3.571718424,0.364975171,31.48240218
3083,1.140241341,0.316904276,1.016159405,8.177422606,0.457976169,2.589807573,0.447932743,31.47787348
3963,0.895384391,0.202535607,0.822843258,9.309748889,1.327505419,1.447031364,0.822913003,40.41217822
8390,2.043942158,0.559115758,0.914027544,11.38187753,0.71450537,3.038121599,0.388000348,31.45127434
1093,0.788357923,0.421494063,0.683840041,12.38599653,0.58459585,2.921748961,0.101277989,31.44713179
1093,0.663815426,0.173470324,0.382634835,7.825849195,0.851507841,0.789056812,0.101277989,31.44713179
3474,0.97352365,0.193744312,0.802351644,8.082304701,1.152340823,1.443215182,1.505210644,40.08095692
3252,0.631979356,0.22379004,0.658413921,7.226796736,0.697814289,4.391932356,0.392026729,31.41867352
4194,0.64341347,0.15201519,1.063068619,7.294835616,0.746415457,1.440387686,0.572311417,30.15516112
1639,0.97634963,0.169401542,0.913794132,6.780050363,0.973296536,1.439943267,1.263283401,64.57418665
266,1.283376854,0.341758921,1.29299506,17.02561136,1.468409308,1.436634581,1.697074055,154.0971789
8819,8.999827808,2.332569482,1.457683247,14.14853939,0.909013092,2.148508937,0.610054373,35.7510922
2709,1.098556763,0.213585686,1.03784799,8.959913654,1.159923853,1.435003502,0.822143198,30.2833325
3027,0.636554233,0.366105364,0.288898073,7.393276642,1.394042602,4.066563157,0.266752488,31.32452976
2132,1.239863939,0.254022723,1.111343442,9.075272098,1.210122986,1.434820885,1.084819311,58.98618696
7090,0.697374884,0.208393692,0.474166786,7.704892436,0.615921624,3.886524841,0.448296498,31.25087028
9383,6.9780607,2.223024981,2.491525041,14.9174074,0.696912846,2.134643427,0.652537298,29.91687546
2505,1.616705231,0.54475192,1.043783054,12.25242311,0.535993952,2.553524098,0.405012977,31.22217022
4458,4.580991637,0.937534162,1.669687374,11.80907629,0.992502256,1.82842573,2.625278245,143.3919128
4821,2.250389084,1.32326025,1.007332218,10.77776204,1.206554418,1.809183217,1.759422245,224.5018239
8572,0.819255841,0.199893897,1.041799981,8.645926702,1.351055333,2.595910392,0.430388337,31.17539444
341,1.237313259,0.38491595,0.561112709,11.37413821,1.492852563,1.432829845,1.464109686,494.8266202
275,0.864775467,0.237924477,0.923656116,18.89110139,1.748357041,1.426173118,0.64652673,204.2155214
4532,1.183618704,0.816921924,1.548890863,22.43489219,1.067372006,1.424880565,0.739151583,77.60188999
2142,1.160323134,0.255650112,1.17010736,10.51513833,1.080579005,1.424455352,1.064476929,70.19935229
7926,0.929093941,0.255396707,1.090257008,8.54145789,1.19809762,3.164828773,0.483343025,31.07280099
3340,1.435648374,0.508377061,0.793047568,8.704544954,0.457451989,2.879130198,0.387609025,31.06462015
2504,0.996198217,0.188328937,0.936026037,8.697442486,0.95407683,1.416497598,0.664666114,27.2213213
3803,1.11933093,0.259956035,0.586947626,7.684311868,0.663914693,2.468569596,0.409392376,30.9908889
4660,1.702041072,0.491017705,0.96628804,8.815470156,0.691681275,4.531952252,0.312147668,30.9551144
3488,0.941521861,0.207868138,0.71479576,9.222729831,1.060225179,1.409177511,0.934710194,26.24030679
8412,2.027852285,0.647145553,1.007629966,11.94572282,0.659958684,3.001049103,0.365118785,30.93321594
8392,7.146758495,1.847134736,1.092445953,11.89595007,1.007393405,4.003730633,0.358664897,30.8849683
2204,1.0669641,0.206231443,1.20583578,7.078853992,0.905240139,1.405864903,0.675041973,34.64179399
9164,12.43274238,2.78926011,2.699175725,21.99722576,0.644903024,2.132121019,0.532501176,25.66730224
2043,0.87087969,0.227420829,0.900503503,8.573001806,0.539050978,1.401610365,0.822536962,60.17778313
295,1.479112925,0.441873616,0.614022781,8.41831287,1.761416744,1.395286782,1.890283648,347.218202
3806,1.087809556,0.333120386,1.157349075,9.927873141,0.732696994,2.910493587,0.440341125,30.75646898
4116,0.734942852,0.190269771,1.43314191,15.4221936,0.779157757,1.393322095,0.745078374,45.70496832
2702,1.187298548,0.230839209,1.202705775,12.01910071,1.121469852,1.387430012,1.380231799,50.84031421
4482,2.490119099,0.58832453,1.087956924,7.465620541,0.93269545,1.79985962,0.873993478,107.0021268
2163,0.899687886,0.257014949,0.726873607,11.08900306,0.778229012,3.539720718,0.473391177,30.69834764
6530,1.364834494,0.256865656,1.571845006,15.23942161,0.61518193,1.38362117,1.055302161,59.72951225
2417,0.739900788,0.141968124,0.800257009,4.990383732,0.75373675,1.380526385,0.711283126,38.28094313
9573,15.15968814,4.408643058,2.342893591,21.62091644,0.582164129,2.326645283,0.355041814,30.64668954
9573,7.183707167,1.493427026,2.717590039,24.72025291,0.393783232,1.812679882,0.355041814,30.64668954
3262,1.284937231,0.520757407,0.913643479,7.966957929,1.26160314,4.004431649,0.394426817,30.64606465
8716,24.06455585,6.353314283,3.610542656,24.42757956,0.747960093,2.132004505,2.705075518,125.2281629
8375,20.56606171,4.749697045,0.941459276,10.38576084,1.123497074,4.70680487,0.398527089,30.62158988
4892,3.925489834,0.91531508,1.253142341,25.21488171,0.841434438,1.799063819,1.477373479,180.8733227
9586,11.02695963,3.79130609,1.875207547,17.89008279,0.639468033,2.68868369,0.371725941,30.5740138
9586,7.15658063,1.686305406,2.555050244,21.09481713,0.672078918,1.55146198,0.371725941,30.5740138
3343,0.936095339,0.249053899,0.585501429,5.655836044,0.98272964,4.438734602,0.420099218,30.55607597
1177,1.109019363,0.380321534,0.785630375,8.406535853,1.505373624,1.378632859,1.775585587,400.5243481
2043,0.98251635,0.252600776,0.681020916,14.47402219,1.302035044,1.37262703,0.822536962,60.17778313
2360,1.46799293,0.285427129,0.779550853,6.671262487,1.564222236,2.103554124,0.475727025,30.54485959
9344,14.30020868,4.555667038,2.083689704,12.47559133,0.693354487,2.123744178,0.624581872,33.56449238
1090,1.23349768,0.423009504,1.151862097,9.729588702,1.488406,1.363093777,1.139894442,257.1295247
4444,1.942285491,0.636490554,1.058464445,13.65097074,1.293207897,1.3611238,1.624352707,74.31572641
4659,1.016133378,0.293141856,0.849391617,7.749021141,0.494366215,3.239127852,0.30741639,30.48592222
9370,44.69238963,11.5833443,2.069574203,20.08766458,0.891501658,2.107119574,0.50306824,29.48137056
346,1.503392475,0.443232546,0.530990238,10.76353513,1.34769188,1.353733814,2.825635937,542.6930103
8397,6.879115721,1.881766559,0.761132052,9.477954852,1.016914076,4.323982362,0.374871386,30.38704185
1234,2.104479522,0.462294033,0.876223214,7.790032636,1.570963699,1.720422695,0.874318546,54.92397969
282,2.318477725,0.648778101,,13.48295218,2.076001247,1.694913206,2.978568277,698.7367117
2407,0.663502688,0.125433627,1.003220755,9.321807812,0.91151279,1.353303671,0.851080321,34.85589287
107,0.899555778,0.321345691,0.626543456,18.02444299,1.0523944,0.760440078,0.112862117,30.26027001
2211,2.418030913,0.467376555,1.202529343,7.059443566,1.087716915,1.689256772,1.196693584,61.41190366
1138,1.578931211,0.346846082,0.911274939,7.614783845,1.235172527,1.352684883,1.299158182,69.0078014
249,1.038546682,0.306185975,1.230598581,13.16786039,1.345834304,1.35186791,1.677154903,322.1151852
271,2.82275265,0.925702574,0.691909146,14.0254714,2.302447009,1.683157919,1.670690381,611.5268485
4490,4.453812921,1.052273923,1.41087887,9.681528778,0.865666807,1.670511775,2.780603378,146.5103446
6391,4.034321036,0.743503725,1.139660361,12.93552769,1.643458783,1.669370086,1.407134166,150.4668127
1132,1.927211065,0.415454591,0.886121663,6.782068028,1.09051811,1.350321108,0.809913087,44.92387063
1592,1.331461044,0.304253921,0.847343294,15.23335549,1.265676783,1.34762013,0.977765649,198.4705047
3264,0.810107318,0.222442991,0.672824277,6.946900088,0.578056863,2.738751955,0.409649527,30.16758291
4427,2.330519431,0.772847011,0.965517941,9.967395403,1.090119592,1.645701955,0.929963209,57.33543245
2057,1.568656751,0.372957167,0.857026149,8.178337736,1.097258635,1.346118494,0.650019768,44.2306816
208,0.994053369,0.315905683,0.609684262,17.48781419,1.349564318,1.339726774,0.599125151,200.840859
2052,1.573097742,0.40443674,0.50749869,7.367910308,1.270190765,1.339056261,1.053512078,77.07619746
2053,0.890433162,0.196186158,1.026138662,9.221367497,1.014832029,1.337785491,0.720238769,47.49778381
9423,16.11047191,4.963759089,3.088356312,22.87569427,0.719010825,2.079950544,0.817147049,23.71759147
9397,9.323875287,2.905910494,1.816409964,17.37655041,0.813023331,3.168980777,0.360085526,30.0666355
4829,1.878104745,0.520460493,0.727050615,6.067774936,0.802295324,1.335089693,0.603931926,35.03089463
2210,0.677785928,0.128743415,0.982319747,6.953411017,0.693293546,1.149595537,0.447649281,30.05736439
258,1.837299527,0.489266658,0.585494616,16.20178752,1.364162983,1.334644029,3.21315893,291.7602358
4692,1.018081646,0.293703907,0.807523654,7.367058652,0.561361967,3.678089493,0.302553389,30.00366725
9331,9.510898413,1.864966995,2.801167555,18.33949328,0.636599529,2.077517821,0.982504964,32.91976287
2164,0.53638195,0.141840309,0.929955085,10.19113284,0.851555048,1.327201909,0.567944311,25.10551676
4689,0.893428622,0.278141445,1.128219069,9.072370766,0.661765079,2.644409552,0.480001259,29.96236717
9583,11.12776715,2.418455726,3.153930999,20.90201975,0.830742934,2.069361127,0.741094364,39.11246532
122,0.975911973,0.261350434,0.937531754,10.03193684,1.418131229,1.32680467,1.324759855,178.6634849
9159,3.745222007,0.993273229,1.174713137,10.93731437,0.883667511,2.708525869,0.481544467,29.93593179
1068,1.936607713,0.549912654,0.961342936,12.11633317,1.651007762,1.325836785,1.711473421,469.4748212
9576,8.575966003,1.983506758,3.183075808,21.7325582,0.672363284,2.040309156,0.524364091,41.3043181
2086,0.559699346,0.311094449,1.752814955,16.44165309,0.331617522,1.375315472,0.298306006,29.90304713
2086,1.155380772,0.240065745,1.007466602,15.51209677,0.472404773,1.312347694,0.298306006,29.90304713
4484,2.730359394,1.459781453,0.805926994,7.513879991,0.325004046,1.624336256,1.4271634,210.4988745
224,2.710297756,0.814862581,1.276854429,10.78537827,1.600789929,1.593375934,1.41224859,500.3727597
2037,1.103350802,0.234325935,0.926491385,6.538470845,1.165732893,1.322115283,0.728053901,32.84590593
4156,0.776889143,0.254588012,0.634449,6.930929491,1.254470326,1.320351832,0.962497251,44.0351914
8185,2.80151491,0.864740169,0.931842472,9.399797244,1.650737495,5.253939972,0.313321934,29.85576484
7055,1.564896494,0.406689014,0.484721801,10.89158164,0.648016701,2.241872649,0.321803802,29.81791471
9583,16.18672375,5.630365673,1.927933865,19.36299584,0.699482523,2.040125882,0.741094364,39.11246532
9568,42.44146347,9.816145443,2.191206572,14.9605373,0.666143306,2.021434423,0.377373278,29.72580728
4824,0.443109232,0.267153963,0.780092411,9.516088223,0.640911173,1.301075889,0.401408916,29.72395761
2503,0.893053927,0.168829751,1.031323874,9.582938641,0.882963888,1.310917724,0.59327334,24.29743875
7939,2.394632485,0.735958799,1.462327684,10.66684208,0.941166452,1.59322416,0.792034415,32.27764487
8100,1.070838814,0.284409805,0.917436863,7.850177748,0.546097128,2.280342951,0.410941803,29.70008177
407,3.127790838,0.51592503,1.209443478,16.83362149,1.615338204,4.311432642,0.220846812,29.6118685
407,19.16582753,4.985329413,1.280315203,12.4129689,0.973290426,3.332991663,0.220846812,29.6118685
407,2.878825003,0.54180289,1.054858524,9.95197263,1.138210508,2.559977915,0.220846812,29.6118685
3536,1.22257356,0.34541796,0.99286971,5.976630879,0.814782041,3.361427958,0.471416409,29.53197738
491,1.848971548,0.47049674,1.114811887,11.92889989,1.750336435,1.306594954,2.319822432,485.6264119
570,2.206328322,0.331309751,0.842424558,5.620536496,1.146760922,1.569568129,0.884584159,47.74818788
7795,,,,,,,0.627179874,29.52647219
1614,1.200449937,0.263704558,1.07214949,8.959081684,1.176418059,1.288340609,1.137109225,71.43227635
4163,0.736562815,0.241372999,0.940755344,10.2771207,1.222252663,1.286442182,1.091503109,49.9373357
9132,22.2032285,4.858731044,1.701756808,17.7045555,0.464252469,2.012778362,0.543313684,34.69124832
8554,2.637808125,0.693124636,1.768068055,15.79083109,0.758250465,1.561397087,0.518713059,25.58035826
8260,9.184608808,2.851533585,0.883758266,12.63962512,0.868968372,3.539894406,0.26238683,29.42231688
3804,0.927945699,0.215508281,0.790152467,10.3446674,0.681405846,2.533605255,0.388667559,29.422026
3250,1.254822993,0.290405516,0.809217202,6.785115837,0.736359203,2.692440638,0.395662618,29.40619137
2672,0.900782282,0.236696881,0.680045323,5.445369591,1.486257911,3.118103802,0.41770367,29.39539197
2087,1.423522526,0.337433551,1.729719493,20.48625202,1.377487579,1.285710646,1.768127274,85.8838582
235,1.202245696,0.334776239,0.660258211,10.15345823,1.111451799,1.280598617,0.746378869,319.5606476
9282,5.79607858,1.621801716,3.410488758,20.56734818,0.842639611,1.989056444,0.892200438,46.27485438
4641,0.951436846,0.296200516,0.774942731,6.231562618,1.082028968,4.323781701,0.469755238,29.32279588
9063,0.945960609,0.221765605,1.580401549,11.10108909,0.809480299,2.132000737,0.443222568,29.2939702
252,1.90170131,0.596363961,0.894624356,12.93343973,1.495586251,1.278110081,1.743143261,353.9955643
2354,1.161170637,0.261653009,0.932983901,11.28575747,1.521200627,3.034305131,0.361837411,29.26017125
2354,1.020265035,0.433349978,0.856271849,5.913634793,0.452006816,2.9738318,0.361837411,29.26017125
9389,5.454659482,1.520656076,2.128081601,12.67663423,0.83559797,1.973110187,0.872083766,31.9803899
6791,0.60125014,0.164464383,0.566444162,8.840831765,0.662378832,3.430206056,0.3938614,29.20947643
173,4.281337804,1.082926945,2.008124169,46.26800551,0.518350187,0.468912123,0.129798762,29.20244083
2403,0.726636304,0.148347401,0.613250087,7.364893307,0.956270972,1.277772911,0.627806624,28.33012542
4496,6.551371916,1.719459905,1.581612388,14.16351501,1.065928014,1.967771353,1.831795813,86.36082919
4570,0.863145983,0.203699217,0.81943769,6.187129198,0.955571293,2.331540782,0.423880329,29.17146989
3828,0.980159967,0.347084183,0.693164686,7.608223534,0.334906582,2.107848857,0.363889149,29.16360938
1974,2.004102896,0.484629475,1.94394203,18.78027404,0.567929493,1.552490622,0.667222623,43.26787874
216,1.807648226,0.574462463,0.688909981,19.76027675,1.284483211,1.275120072,0.939319989,314.8821797
8539,22.45934764,5.479956685,2.22651119,18.47787761,1.020733583,1.961231973,1.339089195,96.99759565
285,1.484495124,0.420741218,0.934437615,13.96878414,1.804398344,1.269108131,2.670912175,407.3307185
4515,1.733632959,0.345341848,0.856642844,8.75967784,1.801646212,1.259500327,1.805905621,104.1916238
8255,4.382551891,1.419312769,1.491977027,18.24742095,0.507071792,2.576623493,0.281479288,29.12508616
3436,1.396862355,0.306837536,1.649818409,11.4701082,0.488003501,2.53109504,0.434862198,29.12366549
840,1.694967465,0.421365973,0.449336145,5.99742652,1.07962965,2.902919534,0.259896983,29.10034637
168,5.115998973,1.747870187,2.53287485,32.32796241,2.062132091,1.961196634,2.3510732,371.2695326
9411,14.10929188,4.347180282,2.006069903,14.85911506,0.677729175,1.960531215,0.704654671,20.45251419
5599,0.799427869,0.271058878,0.502446736,10.12331836,0.699525401,3.187348953,0.317794643,29.06176395
1627,0.749897129,0.186739031,0.952281837,6.263392328,0.921193086,1.257618935,0.634982457,50.88105241
8267,22.83260505,7.088809275,0.949965673,13.58653203,0.642938314,2.619121495,0.258700577,29.00896504
2111,0.890893094,0.17407251,0.966064394,7.072727526,0.829988921,1.254428364,0.623346892,24.70455472
9062,7.12168781,1.845794387,2.023563028,19.64107173,0.829169701,1.959794119,1.483522392,86.93904696
70,1.023016094,0.329933319,0.828196694,11.35465833,1.372968975,1.252162836,1.020514274,270.9915761
8320,4.544965039,1.049651961,0.681464961,7.517618961,1.031886033,4.323007438,0.376428171,28.92357736
2098,2.514289603,0.718417118,1.283341866,11.53052603,0.609503014,2.22445081,0.425228945,28.92017478
2431,1.088487379,0.180407821,1.316496696,6.217747287,0.652859745,1.250563021,0.766509647,34.4642372
7039,0.945603695,0.28033047,0.591852064,8.616041701,0.595532284,3.032045057,0.403930802,28.8860079
9525,8.04010354,2.33817123,1.038428834,9.582929045,0.679353961,2.715068841,0.334257026,28.85257709
9525,7.931617314,1.648910706,1.13996517,10.36956528,0.529267343,2.436346161,0.334257026,28.85257709
2135,0.81276714,0.150861112,0.884642894,6.400754748,0.999787151,1.247577584,0.689366148,25.44852623
2119,1.487761937,0.290695322,0.929049141,6.801732338,0.824577922,1.246250291,0.759016161,30.0814146
1173,1.454320322,0.453076792,0.959529935,10.26732552,1.339513516,1.244271064,1.156822853,357.5841876
1165,1.260515183,0.333484788,0.56020834,7.680511576,1.475875878,1.234777306,1.536638708,313.023957
4675,0.764740827,0.220618228,0.701120301,6.39633818,0.571385778,3.743766326,0.290157677,28.77440712
5712,1.596729695,0.513048706,0.65665538,8.848337089,0.797814442,3.097128171,0.361878451,28.76995021
4510,2.973989475,1.025966816,1.584700933,15.27473903,0.904511917,1.53948522,1.589279273,118.4238176
1012,0.945839566,0.21896213,0.633670683,8.041619556,0.814123121,2.21160591,0.482815848,28.74218664
9126,14.38073,3.195336223,1.511281082,14.05775087,0.511957927,1.948454216,1.094622637,64.31724222
2383,0.811059689,0.213120643,0.860050743,6.886738286,0.702272116,1.473336047,0.407556978,28.68133077
2718,0.898151147,0.190248194,1.076158864,9.593219637,0.96742622,1.234439525,1.046594039,46.05329106
7048,0.64796042,0.192092153,0.789826924,11.49811266,0.818745288,4.168493748,0.399513926,28.57014707
9488,3.55603787,1.303807668,1.477351808,10.32141904,0.932681569,2.511358875,0.426041389,28.51913221
262,0.975484181,0.314603783,1.631262618,13.77900565,1.344778363,1.226452687,1.405555603,373.2370412
2470,0.961852815,0.233583072,1.00731096,7.746130031,0.70755127,1.224283399,0.59643646,38.09036162
1215,1.400651755,0.320064782,0.879111959,15.8044857,1.141977317,1.215912026,1.931773046,392.118471
792,1.365901384,0.331415348,0.69364861,8.70947204,0.869512399,1.992155731,0.445668617,28.50302096
2710,1.176249274,0.228690967,1.541890293,13.31139436,0.978338432,1.210354519,0.774162141,28.51596847
4187,0.798021097,0.191352323,0.820456116,8.988280066,0.61421286,1.209755296,0.816136316,48.27423196
8796,5.128637509,1.354018173,1.900587332,12.85866217,0.680134096,1.938671554,1.415049823,135.4338218
8628,3.108453422,0.981276559,2.156559843,18.43005041,0.638306569,1.522346835,0.663079871,40.49713509
1207,1.42674527,0.326027445,0.594143538,10.68138473,1.129676286,1.202814593,0.894347257,181.5379295
843,1.063221083,0.23693936,0.355493155,6.249573947,1.389039929,2.986191254,0.3091499,28.40395904
1089,0.883097051,0.302844871,0.674124473,11.13078891,1.309889662,1.199607128,0.833177241,187.9423745
358,1.009501069,0.325574583,1.144672121,12.24841545,1.314934966,1.19923518,0.76773145,203.8665806
8002,0.604510108,0.122410596,0.77435646,6.270155406,0.979395663,3.9294411,0.434447695,28.36755909
2044,1.895781465,0.487397353,0.93583543,8.909369931,1.128034683,1.189192951,0.670793986,49.07608639
4866,2.355081647,0.636055267,1.062421079,7.233400986,0.648891866,1.519381822,1.09432951,75.56149917
4215,2.114874343,0.555065669,1.059402576,9.487068013,0.812367032,1.499681548,1.198607535,56.50888592
8162,1.337183864,0.365783624,0.978320121,12.18247729,0.825293849,3.509201149,0.348119039,28.21849889
8373,29.59102659,6.539143508,1.121579184,12.98779211,0.860035275,4.143321241,0.430437891,28.16440028
5772,0.96061664,0.329223037,0.459590102,9.10083111,0.853789848,3.313327873,0.360113968,28.11488771
6417,4.815848606,1.579847067,1.041774916,9.776797084,1.495736717,4.60383106,0.361221253,28.0673346
3235,1.134899148,0.263571634,0.660161181,8.642822918,0.853326337,3.172840539,0.370701639,28.06201087
9579,3.767641868,0.887769618,1.483227713,14.15046917,0.637328835,1.471243079,0.59564104,48.99076267
7798,0.52794562,0.278360061,0.406309889,7.390866595,0.975790875,2.727914338,0.453506256,28.05771258
8620,3.303733707,1.042922638,1.651893084,14.11714723,1.043995356,2.489905482,0.459371399,28.05578393
5747,1.261746982,0.540635797,0.40433619,6.907295033,0.774221548,3.039901746,0.40359962,28.05016676
1940,2.113546157,0.433022312,1.052150853,8.591903197,1.216761201,1.442691697,0.818937886,44.52909602
8227,6.656026898,2.053864466,1.350256535,19.63264662,0.637507217,2.303931326,0.325028418,28.01202616
1205,1.220655682,0.341581145,0.750978982,17.60100698,1.306950619,1.184447192,1.00012767,473.7893571
6760,0.646719236,0.168070929,0.641783003,14.42070886,1.186590471,4.105117536,0.302143724,27.99623793
2133,0.789720314,0.167718146,1.067737319,7.535277115,1.039552871,1.179008286,0.616756001,27.82473874
2495,0.841905507,0.159160262,1.216924288,11.30751559,0.790581239,1.173759167,0.534121157,21.87486818
2161,0.68626575,0.210490771,0.760164646,5.825536862,2.278832495,4.168947595,0.445576887,27.93308155
2161,0.835892906,0.230967162,1.453437895,12.98887384,0.601040113,1.821196579,0.445576887,27.93308155
280,1.056567911,0.269453748,1.446771999,12.86247717,1.496728847,1.162271382,1.687022908,192.0610944
3564,1.267224914,0.281189423,0.774055437,7.116678733,0.822117381,4.260168942,0.49062571,27.91390052
3832,0.905572987,0.24093324,0.761359882,7.354596333,0.554751331,2.505667711,0.383693167,27.90806805
3348,1.54844373,0.548318994,0.673015325,7.387062757,0.881443796,5.547667317,0.348055808,27.8946587
220,5.321957437,1.725772388,0.746734895,15.27261539,2.237040162,1.934329524,2.013899743,370.8607022
2713,1.130008886,0.224886981,1.307875987,13.17458787,0.923304255,1.156365107,1.378394795,73.21663794
8802,7.962184718,2.724511941,3.666120321,24.92603799,0.524890476,1.928892714,0.839364214,36.2708859
263,1.014613067,0.3466404,1.173542653,9.91272078,1.21527227,1.155788174,0.519877409,82.0963987
1230,0.930358045,0.204373085,1.218608051,10.18291682,1.055204416,1.155594891,0.729254034,45.8111451
2150,2.363010135,0.585965461,1.187049119,10.15350902,0.900930644,1.436471592,1.10383769,98.78474491
9259,5.434758665,1.780204099,2.377757831,12.62826714,0.588274639,1.921142632,0.59029407,21.4349528
9318,9.516261631,1.866018654,1.761103449,20.90402844,0.587217184,1.916360458,1.322397866,44.30819768
9585,16.07963669,6.485970827,1.848567764,15.67117367,0.846679392,2.489453486,0.351837755,27.71436638
9585,9.865823119,2.281833536,3.036020915,20.72853592,0.634540096,1.925533413,0.351837755,27.71436638
9361,33.36248114,10.57896248,3.313864708,25.14743417,0.558605564,2.564932096,0.465835532,27.7131094
9361,37.30821778,11.80137218,4.742536119,32.08617387,0.331827207,1.898835778,0.465835532,27.7131094
9361,32.68339289,8.534256125,3.537282639,23.73171441,0.539527368,1.509328234,0.465835532,27.7131094
545,0.425592991,0.155303529,0.446255659,9.045907286,1.303713281,1.144963719,0.657160736,79.04220774
7435,0.929564936,0.386314605,0.797046012,8.816829017,1.164870313,4.335146493,0.479233992,27.7107366
